City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Ginda,IN,2022-04-05 20:13:46,30.6945,78.4932,56.89,24,0,8.1
295,Celestun,MX,2022-04-05 20:13:46,20.8667,-90.4,88.61,60,4,11.9
296,La Ronge,CA,2022-04-05 20:13:46,55.1001,-105.2842,38.19,81,99,13.98
297,Killybegs,IE,2022-04-05 20:13:47,54.6333,-8.45,49.71,90,96,18.37
298,Ponta Delgada,PT,2022-04-05 20:13:47,37.7333,-25.6667,59.72,63,75,5.75
299,Lebu,CL,2022-04-05 20:13:47,-37.6167,-73.65,59.25,82,55,12.53
300,Ati,TD,2022-04-05 20:13:48,13.2154,18.3353,91.6,11,19,6.58
301,Batagay-Alyta,RU,2022-04-05 20:13:48,67.8006,130.4114,-16.62,99,100,5.01
302,Bulgan,MN,2022-04-05 20:13:48,48.8125,103.5347,35.56,59,100,3.65
303,Kapoeta,SS,2022-04-05 20:13:49,4.7717,33.5903,86.94,32,10,7.23
304,Swellendam,ZA,2022-04-05 20:13:49,-34.0226,20.4417,59.86,76,3,4.63
305,Manati,PR,2022-04-05 20:13:49,18.4275,-66.4921,86.05,79,41,16.75
306,Burnie,AU,2022-04-05 20:13:50,-41.0667,145.9167,53.1,78,100,11.79
307,Izberbash,RU,2022-04-05 20:13:50,42.5696,47.8645,50.09,77,100,11.68
308,Atar,MR,2022-04-05 20:13:50,20.5169,-13.0499,81.73,20,3,7.7
309,Tiksi,RU,2022-04-05 20:13:51,71.6872,128.8694,-17.93,100,100,2.26
310,Vestmanna,FO,2022-04-05 20:13:51,62.1564,-7.1664,31.12,64,75,12.66
311,Lavrentiya,RU,2022-04-05 20:13:51,65.5833,-171.0,-2.97,87,18,6.73
312,Kailua,US,2022-04-05 20:13:52,21.4022,-157.7394,82.38,70,99,8.01
313,Turinskaya Sloboda,RU,2022-04-05 20:13:52,57.6232,64.3858,30.65,79,72,15.73
314,Ko Samui,TH,2022-04-05 20:14:52,9.5357,99.9357,82.74,73,100,13.42
315,Kuchinarai,TH,2022-04-05 20:14:53,16.541,104.05,70.86,68,14,11.39
316,Kalga,RU,2022-04-05 20:14:53,50.9251,118.898,11.7,59,0,5.55
317,Fuengirola,ES,2022-04-05 20:14:53,36.54,-4.6247,56.84,86,20,10.36
318,Miandrivazo,MG,2022-04-05 20:14:54,-19.5167,45.4667,76.96,67,0,1.7
319,Anadyr,RU,2022-04-05 20:14:54,64.75,177.4833,-5.3,71,0,8.95
320,Esil,KZ,2022-04-05 20:14:54,51.9556,66.4042,31.33,97,22,9.26
321,Sekoma,BW,2022-04-05 20:14:54,-24.4,23.8833,69.89,34,2,4.36
322,Kikwit,CD,2022-04-05 20:14:55,-5.041,18.8162,72.23,96,100,1.97
323,Kitgum,UG,2022-04-05 20:14:55,3.2783,32.8867,77.32,41,40,3.47
324,Adrar,MR,2022-04-05 20:14:55,20.5022,-10.0711,81.75,19,6,6.33
325,Sampit,ID,2022-04-05 20:14:56,-2.5333,112.95,73.18,98,100,2.04
326,Saint-Augustin,CA,2022-04-05 20:14:56,51.226,-58.6502,34.29,95,100,14.67
327,Amahai,ID,2022-04-05 20:14:56,-3.3333,128.9167,76.06,84,100,2.51
328,Hithadhoo,MV,2022-04-05 20:14:57,-0.6,73.0833,82.72,66,56,4.59
329,Zarubino,RU,2022-04-05 20:14:57,42.63,131.0922,36.03,52,5,12.12
330,Funtua,NG,2022-04-05 20:14:57,11.5233,7.3081,85.41,15,100,8.25
331,Hami,CN,2022-04-05 20:14:58,42.8,93.45,62.01,16,0,6.69
332,Huilong,CN,2022-04-05 20:14:58,31.8111,121.655,50.94,72,76,3.89
333,Marawi,PH,2022-04-05 20:14:58,7.9986,124.2928,67.73,98,100,2.53
334,Alice Town,BS,2022-04-05 20:14:58,25.7167,-79.3,79.21,77,1,15.46
335,Larsnes,NO,2022-04-05 20:14:59,62.2028,5.5773,37.45,89,100,5.93
336,Lebyazhye,RU,2022-04-05 20:14:59,55.2689,66.4947,33.62,74,11,15.21
337,Whitefish,US,2022-04-05 20:14:16,48.4111,-114.3376,42.55,52,100,16.11
338,Aklavik,CA,2022-04-05 20:15:00,68.2191,-135.0107,-4.07,85,81,6.93
339,Alberton,CA,2022-04-05 20:15:00,46.8168,-64.0654,35.13,68,38,14.12
340,Grand Gaube,MU,2022-04-05 20:15:00,-20.0064,57.6608,78.39,88,100,3.0
341,Maniwaki,CA,2022-04-05 20:15:01,46.3834,-75.966,53.98,28,90,1.14
342,Taoudenni,ML,2022-04-05 20:15:01,22.6783,-3.9836,89.98,16,0,9.78
343,Elizabeth City,US,2022-04-05 20:11:59,36.2946,-76.2511,73.42,71,20,11.5
344,Socorro,US,2022-04-05 20:15:01,31.6546,-106.3033,85.21,13,20,28.77
345,Labuhan,ID,2022-04-05 20:15:02,-6.8844,112.2051,76.84,88,100,7.87
346,Garissa,KE,2022-04-05 20:15:02,-0.4536,39.6401,84.4,54,21,15.77
347,Bara,NG,2022-04-05 20:15:02,10.3744,10.7288,89.08,17,66,3.29
348,Moose Factory,CA,2022-04-05 20:15:03,51.2585,-80.6094,35.6,60,92,8.05
349,Farafenni,GM,2022-04-05 20:15:03,13.5667,-15.6,91.26,21,0,8.59
350,Fortuna,US,2022-04-05 20:15:03,40.5982,-124.1573,58.86,64,0,12.66
351,Krasnoselkup,RU,2022-04-05 20:15:04,65.7,82.4667,34.29,99,100,24.56
352,Margate,GB,2022-04-05 20:15:04,51.3813,1.3862,53.87,70,18,1.01
353,Rio Bueno,CL,2022-04-05 20:11:19,-40.3167,-72.9667,63.1,71,100,4.43
354,Dukat,RU,2022-04-05 20:15:05,62.55,155.55,-4.65,99,98,3.78
355,Cockburn Town,TC,2022-04-05 20:15:05,21.4612,-71.1419,78.58,72,0,14.41
356,Oyama,JP,2022-04-05 20:15:05,36.3,139.8,56.59,83,100,0.56
357,Sabha,LY,2022-04-05 20:15:06,27.0377,14.4283,86.36,8,0,3.62
358,Breytovo,RU,2022-04-05 20:15:06,58.2993,37.8617,31.84,90,100,19.26
359,Yerbogachen,RU,2022-04-05 20:12:13,61.2767,108.0108,13.98,96,100,2.68
360,Kawai,JP,2022-04-05 20:15:06,34.2333,135.85,41.83,57,100,1.36
361,Dali,CN,2022-04-05 20:15:07,25.7,100.1833,50.77,92,91,3.89
362,Qianguo,CN,2022-04-05 20:16:07,45.1171,124.8568,28.31,30,0,13.24
363,Falmouth,GB,2022-04-05 20:16:08,50.1544,-5.0711,50.9,93,75,18.41
364,Tessalit,ML,2022-04-05 20:16:08,20.1986,1.0114,91.6,5,0,2.73
365,Parana,AR,2022-04-05 20:16:09,-31.732,-60.5238,77.58,53,0,3.47
366,Cristalina,BR,2022-04-05 20:15:46,-16.7686,-47.6136,78.62,42,0,6.46
367,Vardo,NO,2022-04-05 20:16:10,70.3705,31.1107,31.98,80,75,27.63
368,Victoria,HK,2022-04-05 20:16:07,22.2855,114.1577,70.18,78,27,3.0
369,Yairipok,IN,2022-04-05 20:16:10,24.6667,94.0667,63.86,85,3,0.4
370,Luwuk,ID,2022-04-05 20:16:10,-0.9516,122.7875,77.09,85,99,3.44
371,Xai-Xai,MZ,2022-04-05 20:16:11,-25.0519,33.6442,78.12,70,18,12.08
372,Banihal,IN,2022-04-05 20:16:11,33.4167,75.2,57.22,47,0,3.58
373,Virginia Beach,US,2022-04-05 20:11:27,36.8529,-75.978,75.02,63,100,17.27
374,Ribeira Grande,PT,2022-04-05 20:16:11,38.5167,-28.7,63.0,77,20,8.05
375,Eureka,US,2022-04-05 20:13:20,40.8021,-124.1637,59.13,71,7,8.99
376,Alice Springs,AU,2022-04-05 20:12:13,-23.7,133.8833,69.22,32,13,0.0
377,Kalakamati,BW,2022-04-05 20:16:13,-20.5929,27.3121,71.76,37,0,6.93
378,Vila Franca Do Campo,PT,2022-04-05 20:16:14,37.7167,-25.4333,59.41,67,23,4.25
379,Pundaguitan,PH,2022-04-05 20:16:14,6.3711,126.1689,76.71,91,100,7.0
380,Oktyabrskiy,RU,2022-04-05 20:16:14,54.4815,53.471,21.31,94,13,5.55
381,Pakokku,MM,2022-04-05 20:16:15,21.3333,95.1,85.48,54,21,8.72
382,Sao Francisco,BR,2022-04-05 20:16:15,-15.9486,-44.8644,91.76,33,20,3.98
383,Natal,BR,2022-04-05 20:16:15,-5.795,-35.2094,83.05,78,20,11.5
384,Fort Frances,CA,2022-04-05 20:16:16,48.5999,-93.4003,37.62,74,100,11.5
385,Manggar,ID,2022-04-05 20:16:16,-2.8833,108.2667,77.27,84,46,4.81
386,Ust-Koksa,RU,2022-04-05 20:16:16,50.2696,85.6108,35.46,77,14,0.63
387,Nishihara,JP,2022-04-05 20:16:17,26.1842,127.7558,65.48,64,100,11.5
388,Chulym,RU,2022-04-05 20:11:57,55.0997,80.9572,40.35,90,100,9.1
389,Pangai,TO,2022-04-05 20:16:17,-19.8,-174.35,82.51,74,40,8.05
390,Sabang,ID,2022-04-05 20:16:17,5.8933,95.3214,77.76,83,100,2.08
391,Tirumullaivasal,IN,2022-04-05 20:16:18,11.2333,79.8333,79.57,80,17,3.91
392,Salalah,OM,2022-04-05 20:16:18,17.0151,54.0924,78.89,83,40,2.3
393,Nome,US,2022-04-05 20:16:18,64.5011,-165.4064,8.67,56,0,12.66
394,Borba,BR,2022-04-05 20:16:19,-4.3878,-59.5939,81.61,93,66,3.18
395,Nyrob,RU,2022-04-05 20:16:19,60.733,56.7202,3.87,100,76,1.74
396,Port Augusta,AU,2022-04-05 20:16:20,-32.5,137.7667,66.87,63,58,7.02
397,Junction City,US,2022-04-05 20:16:20,39.0286,-96.8314,70.56,59,40,6.91
398,Chokurdakh,RU,2022-04-05 20:16:21,70.6333,147.9167,-20.45,100,97,4.56
399,The Pas,CA,2022-04-05 20:16:21,53.8251,-101.2541,42.82,56,0,11.5
400,Wanning,CN,2022-04-05 20:16:22,18.8003,110.3967,68.85,90,69,6.6
401,San Quintin,MX,2022-04-05 20:16:22,30.4833,-115.95,67.24,68,1,9.22
402,Jalu,LY,2022-04-05 20:16:23,29.0331,21.5482,89.8,8,80,4.94
403,Saint-Michel-Des-Saints,CA,2022-04-05 20:15:35,46.6834,-73.9159,44.94,75,60,3.76
404,General Roca,AR,2022-04-05 20:16:23,-39.0333,-67.5833,81.63,23,51,11.83
405,Beyneu,KZ,2022-04-05 20:16:24,45.3167,55.2,54.97,39,99,14.23
406,Teocaltiche,MX,2022-04-05 20:16:24,21.4333,-102.5833,80.11,9,0,16.08
407,Kangaatsiaq,GL,2022-04-05 20:16:25,68.3065,-53.4641,26.17,88,100,4.52
408,Encheng,CN,2022-04-05 20:17:25,22.1839,112.3026,65.97,81,43,2.93
409,Salina,US,2022-04-05 20:14:23,38.8403,-97.6114,73.53,41,20,19.57
410,Ancud,CL,2022-04-05 20:17:26,-41.8697,-73.8203,57.22,92,100,13.71
411,Fort Nelson,CA,2022-04-05 20:17:26,58.8053,-122.7002,40.59,42,20,0.0
412,Bonfim,BR,2022-04-05 20:17:26,3.0833,-59.95,90.72,45,98,5.91
413,Pauini,BR,2022-04-05 20:17:27,-7.7136,-66.9764,82.47,85,62,1.92
414,Heihe,CN,2022-04-05 20:17:27,50.2441,127.4902,25.38,52,13,19.84
415,Cartagena,CO,2022-04-05 20:17:27,10.3997,-75.5144,87.42,66,40,14.97
416,Goderich,CA,2022-04-05 20:17:27,43.7501,-81.7165,42.91,81,65,8.05
417,Buala,SB,2022-04-05 20:17:28,-8.145,159.5921,77.18,95,100,9.35
418,Winschoten,NL,2022-04-05 20:17:28,53.1442,7.0347,49.21,89,100,15.1
419,Sibolga,ID,2022-04-05 20:17:28,1.7427,98.7792,75.88,88,95,3.42
420,Ostrovnoy,RU,2022-04-05 20:17:29,68.0531,39.5131,25.79,87,100,14.12
421,Xuddur,SO,2022-04-05 20:17:29,4.1213,43.8894,78.66,54,1,16.35
422,Sarakhs,IR,2022-04-05 20:17:29,36.5449,61.1577,62.74,55,99,2.3
423,Nexo,DK,2022-04-05 20:13:11,55.0607,15.1306,39.29,72,100,14.7
424,Bilma,NE,2022-04-05 20:17:30,18.6853,12.9164,90.12,6,5,7.4
425,Vaitape,PF,2022-04-05 20:17:30,-16.5167,-151.75,83.07,76,7,20.07
426,Shar,KZ,2022-04-05 20:17:30,49.5886,81.0453,37.71,79,65,8.97
427,Princeville,CA,2022-04-05 20:17:31,45.7668,-61.2985,35.64,71,0,10.36
428,Sao Gabriel Da Cachoeira,BR,2022-04-05 20:17:31,-0.1303,-67.0892,74.97,97,100,1.99
429,Bongandanga,CD,2022-04-05 20:17:31,1.5,21.05,70.23,99,100,3.74
430,Belomorsk,RU,2022-04-05 20:17:32,64.5232,34.7668,34.23,85,100,15.19
431,Umm Kaddadah,SD,2022-04-05 20:17:32,13.6017,26.6876,88.07,13,0,12.41
432,Grindavik,IS,2022-04-05 20:17:32,63.8424,-22.4338,28.35,63,40,27.63
433,Cidreira,BR,2022-04-05 20:17:33,-30.1811,-50.2056,69.75,71,22,8.93
434,Sindor,RU,2022-04-05 20:17:33,62.8629,51.8905,6.01,98,32,2.64
435,Mabaruma,GY,2022-04-05 20:17:33,8.2,-59.7833,82.83,61,46,7.61
436,Kushmurun,KZ,2022-04-05 20:17:33,52.4503,64.6311,31.78,86,17,9.44
437,Kavaratti,IN,2022-04-05 20:17:34,10.5669,72.642,83.34,74,17,7.81
438,San Buenaventura,MX,2022-04-05 20:17:34,27.0833,-101.5333,96.48,27,75,25.32
439,Westport,US,2022-04-05 20:16:35,41.1415,-73.3579,58.62,51,100,6.91
440,Plettenberg Bay,ZA,2022-04-05 20:17:34,-34.0527,23.3716,61.21,81,56,9.04
441,Juneau,US,2022-04-05 20:14:13,58.3019,-134.4197,41.99,85,100,4.61
442,Muborak,UZ,2022-04-05 20:17:35,39.2553,65.1528,74.77,21,9,11.77
443,Meulaboh,ID,2022-04-05 20:17:35,4.1363,96.1285,76.82,87,93,3.74
444,Kavieng,PG,2022-04-05 20:17:35,-2.5744,150.7967,79.66,85,100,16.98
445,Saravan,AM,2022-04-05 20:17:36,39.7196,45.6483,42.98,55,82,2.86
446,Matamoros,MX,2022-04-05 20:17:36,25.5333,-103.25,86.11,8,0,8.05
447,Charlottesville,US,2022-04-05 20:15:23,38.0293,-78.4767,69.35,51,0,5.75
448,Takhtamygda,RU,2022-04-05 20:17:36,54.1,123.5667,14.27,65,12,8.32
449,Port Elizabeth,ZA,2022-04-05 20:17:37,-33.918,25.5701,64.69,74,0,19.57
450,Uchaly,RU,2022-04-05 20:17:37,54.2996,59.4521,25.18,78,100,10.25
451,Sawtell,AU,2022-04-05 20:17:37,-30.3833,153.1,68.18,88,100,5.75
452,San Patricio,US,2022-04-05 20:17:38,28.017,-97.5169,89.69,48,100,7.94
453,Penzance,GB,2022-04-05 20:17:38,50.1186,-5.5371,50.68,70,88,24.09
454,Bad Doberan,DE,2022-04-05 20:17:38,54.1071,11.9005,41.99,90,100,11.63
455,Balkanabat,TM,2022-04-05 20:17:39,39.5108,54.3671,59.77,58,50,1.77
456,San Mateo Ixtatan,GT,2022-04-05 20:17:39,15.8319,-91.4781,68.29,51,50,4.54
457,Shahdadpur,PK,2022-04-05 20:18:39,25.9241,68.62,78.8,20,0,7.29
458,Porto Novo,BJ,2022-04-05 20:18:40,6.4965,2.6036,82.44,80,5,7.29
459,Iquique,CL,2022-04-05 20:13:58,-20.2208,-70.1431,66.24,75,99,8.52
460,Tonekabon,IR,2022-04-05 20:18:41,36.8163,50.8738,53.55,54,53,3.96
461,Poum,NC,2022-04-05 20:18:41,-20.2333,164.0167,77.43,94,100,49.06
462,Inirida,CO,2022-04-05 20:18:41,3.8653,-67.9239,78.53,92,100,3.38
463,Santa Catalina,PH,2022-04-05 20:18:42,9.3337,122.8637,77.58,83,100,6.8
464,Praya,CV,2022-04-05 20:18:42,14.9215,-23.5087,72.14,68,40,20.71
465,Davis,US,2022-04-05 20:18:42,41.0005,-112.0013,46.45,29,20,17.27
466,Comodoro Rivadavia,AR,2022-04-05 20:15:01,-45.8667,-67.5,57.06,88,75,9.22
467,Vanimo,PG,2022-04-05 20:18:43,-2.6741,141.3028,77.34,83,100,5.06
468,Camacha,PT,2022-04-05 20:18:43,33.0833,-16.3333,54.82,62,40,17.27
469,Maracacume,BR,2022-04-05 20:18:43,-2.0428,-45.9592,76.14,95,100,3.98
470,Matanzas,CU,2022-04-05 20:18:44,23.0411,-81.5775,92.16,46,20,11.5
471,Abashiri,JP,2022-04-05 20:18:44,44.0213,144.2697,38.1,88,0,12.5
472,Wrexham,GB,2022-04-05 20:18:44,53.0,-3.0,51.39,83,100,15.3
473,Nakhodka,RU,2022-04-05 20:18:45,42.8333,132.8947,34.99,51,0,6.04
474,Bage,BR,2022-04-05 20:18:45,-31.3314,-54.1069,76.78,53,20,9.22
475,Touros,BR,2022-04-05 20:18:45,-5.1989,-35.4608,81.66,74,9,13.27
476,Pacific Grove,US,2022-04-05 20:14:04,36.6177,-121.9166,71.38,70,0,11.5
477,Aranos,NA,2022-04-05 20:18:46,-24.1333,19.1167,70.9,18,0,7.78
478,Omsukchan,RU,2022-04-05 20:18:46,62.5333,155.8,-3.32,99,95,4.0
479,Kamensk-Uralskiy,RU,2022-04-05 20:18:46,56.4185,61.9329,29.1,78,30,14.88
480,Hearst,CA,2022-04-05 20:18:02,49.6835,-83.6665,46.65,97,99,7.05
481,Campbeltown,GB,2022-04-05 20:18:47,55.4258,-5.6076,46.45,87,100,23.13
482,Odweyne,SO,2022-04-05 20:18:47,9.4092,45.064,76.35,23,7,10.11
483,Goundam,ML,2022-04-05 20:18:47,16.4145,-3.6708,92.19,12,0,5.91
484,Mizdah,LY,2022-04-05 20:18:48,31.4451,12.9801,82.27,14,8,6.42
485,Oga,IT,2022-04-05 20:18:48,46.4631,10.347,41.68,92,66,4.65
486,Pasil,PH,2022-04-05 20:18:48,17.3833,121.1333,64.31,97,93,2.1
487,Tsiroanomandidy,MG,2022-04-05 20:18:49,-18.7667,46.0333,66.04,81,0,0.45
488,Ilinskiy,RU,2022-04-05 20:18:49,55.619,38.1182,36.3,86,75,11.18
489,Mount Isa,AU,2022-04-05 20:18:49,-20.7333,139.5,53.37,35,4,0.0
490,Bonoua,CI,2022-04-05 20:18:49,5.2741,-3.595,83.82,85,79,6.38
491,Palana,RU,2022-04-05 20:18:50,59.1167,159.9667,20.82,94,99,10.25
492,Oussouye,SN,2022-04-05 20:18:50,12.485,-16.5469,80.78,65,0,15.66
493,Callaway,US,2022-04-05 20:18:50,30.153,-85.5699,79.99,85,75,20.71
494,Najran,SA,2022-04-05 20:18:51,17.4924,44.1277,72.25,11,0,3.22
495,Betare Oya,CM,2022-04-05 20:18:51,5.6,14.0833,70.12,82,100,2.19
496,Destin,US,2022-04-05 20:16:47,30.3935,-86.4958,66.2,91,100,13.8
497,Loandjili,CG,2022-04-05 20:18:51,-4.7561,11.8578,78.3,91,77,8.32
498,Shingu,JP,2022-04-05 20:18:52,33.7333,135.9833,51.73,64,100,5.53
499,Saint-Pierre,RE,2022-04-05 20:18:52,-21.3393,55.4781,78.48,91,20,3.44
500,Chapais,CA,2022-04-05 20:18:52,49.7834,-74.8492,37.18,58,75,3.0
501,Sungairaya,ID,2022-04-05 20:18:53,0.7,108.9,78.73,81,85,1.77
502,Gijon,ES,2022-04-05 20:18:53,43.5357,-5.6615,46.99,76,1,3.02
503,Yelizovo,RU,2022-04-05 20:18:53,53.1873,158.3805,35.74,69,0,4.47
504,Strezhevoy,RU,2022-04-05 20:18:54,60.7333,77.5889,37.36,94,100,11.39
505,Tiradentes,BR,2022-04-05 20:18:54,-21.1103,-44.1781,79.21,83,64,1.36
506,Namibe,AO,2022-04-05 20:19:54,-15.1961,12.1522,70.45,81,6,8.37
507,Ryotsu,JP,2022-04-05 20:19:55,38.0833,138.4333,49.57,78,100,8.75
508,Moranbah,AU,2022-04-05 20:19:55,-22.0016,148.0466,71.82,75,80,6.89
509,Bontang,ID,2022-04-05 20:19:55,0.1333,117.5,75.29,92,100,6.89
510,Makaha,US,2022-04-05 20:19:56,21.4694,-158.2175,82.31,68,100,10.36
511,Le Locle,CH,2022-04-05 20:19:56,47.0595,6.7523,45.82,87,100,3.44
512,Alexandria,EG,2022-04-05 20:19:56,31.2156,29.9553,79.34,53,99,0.0
513,Pangnirtung,CA,2022-04-05 20:19:56,66.1451,-65.7125,10.4,79,75,3.44
514,Boyuibe,BO,2022-04-05 20:19:57,-20.4167,-63.2833,81.84,52,100,2.77
515,Alamor,EC,2022-04-05 20:19:57,-4.0181,-80.0197,67.73,90,93,2.84
516,Charters Towers,AU,2022-04-05 20:19:57,-20.1,146.2667,70.88,86,38,6.91
517,Saurimo,AO,2022-04-05 20:19:58,-9.6608,20.3916,66.87,93,100,3.74
518,Anloga,GH,2022-04-05 20:17:33,5.7947,0.8973,82.78,83,27,10.69
519,Narsaq,GL,2022-04-05 20:19:58,60.9167,-46.05,41.22,74,28,3.49
520,Cilegon,ID,2022-04-05 20:16:30,-6.0174,106.0538,78.93,78,100,6.35
521,Holbaek,DK,2022-04-05 20:19:58,55.7167,11.7167,39.29,66,97,5.99
522,Flinders,AU,2022-04-05 20:15:43,-34.5833,150.8552,65.17,91,100,4.0
523,Booue,GA,2022-04-05 20:19:59,-0.0921,11.9385,77.16,84,84,0.81
524,Carballo,ES,2022-04-05 20:19:59,43.213,-8.691,51.49,69,0,8.05
525,Mitsamiouli,KM,2022-04-05 20:19:59,-11.3847,43.2844,81.82,76,1,6.93
526,Gamboma,CG,2022-04-05 20:20:00,-1.8764,15.8644,73.24,89,88,1.39
527,Nova Prata,BR,2022-04-05 20:20:00,-28.7839,-51.61,69.58,68,64,2.42
528,Kirakira,SB,2022-04-05 20:20:01,-10.4544,161.9205,80.33,86,94,13.31
529,Troitsko-Pechorsk,RU,2022-04-05 20:20:01,62.7084,56.1964,10.69,96,29,5.23
530,Madera,US,2022-04-05 20:20:02,37.1666,-119.8343,76.51,52,0,1.01
531,Mount Gambier,AU,2022-04-05 20:20:02,-37.8333,140.7667,57.11,94,100,8.05
532,Nhulunbuy,AU,2022-04-05 20:20:02,-12.2333,136.7667,79.41,89,56,0.0
533,Jesenice,SI,2022-04-05 20:15:28,46.4306,14.0669,48.6,91,78,3.87
534,Kamenka,RU,2022-04-05 20:20:03,51.3223,42.7678,36.09,69,100,10.96
535,San Jose,US,2022-04-05 20:16:31,37.3394,-121.895,72.91,41,20,12.66
536,Las Vegas,US,2022-04-05 20:18:31,36.175,-115.1372,89.38,13,0,23.02
537,Canmore,CA,2022-04-05 20:20:04,51.0834,-115.3521,44.71,28,99,8.05
538,Kavos,GR,2022-04-05 20:20:04,38.8268,22.8322,56.97,81,4,1.25
539,Gurupi,BR,2022-04-05 20:20:04,-11.7292,-49.0686,87.22,62,35,2.95
540,Madison,US,2022-04-05 20:20:00,34.7334,-86.5667,62.44,95,100,17.27
541,Esmeraldas,BR,2022-04-05 20:15:17,-19.7625,-44.3139,85.06,62,52,2.71
542,Aswan,EG,2022-04-05 20:20:05,24.0934,32.907,87.1,8,0,8.05
543,Gambela,ET,2022-04-05 20:16:16,8.25,34.5833,82.17,52,4,3.69
544,Constitucion,CL,2022-04-05 20:15:56,-35.3333,-72.4167,64.9,62,9,12.88
545,Kuala Terengganu,MY,2022-04-05 20:15:20,5.3302,103.1408,77.88,83,70,1.23
546,Russell,US,2022-04-05 20:20:06,32.3502,-85.1999,64.0,94,100,4.61
547,Hokitika,NZ,2022-04-05 20:20:06,-42.7167,170.9667,62.47,89,100,10.18
548,Point Pedro,LK,2022-04-05 20:20:07,9.8167,80.2333,80.91,79,48,10.16
549,Fereydun Kenar,IR,2022-04-05 20:20:07,36.6864,52.5225,55.62,82,0,0.0
550,Nha Trang,VN,2022-04-05 20:20:07,12.25,109.1833,77.0,88,89,8.46
551,Husavik,IS,2022-04-05 20:20:08,66.0449,-17.3389,26.96,94,100,30.4
552,Ozernovskiy,RU,2022-04-05 20:20:08,51.5,156.5167,37.09,60,4,5.75
553,Mantua,IT,2022-04-05 20:21:08,45.1667,10.7833,54.64,74,0,7.0
554,Mahroni,IN,2022-04-05 20:21:09,24.5862,78.7288,82.63,10,16,6.67
555,Gonzales,US,2022-04-05 20:21:09,30.2385,-90.9201,84.04,74,100,10.0
556,Deputatskiy,RU,2022-04-05 20:21:09,69.3,139.9,-17.86,100,100,1.79
557,Lubango,AO,2022-04-05 20:21:10,-14.9172,13.4925,61.75,84,0,0.38
558,Manado,ID,2022-04-05 20:21:10,1.487,124.8455,75.97,100,40,2.3
559,Daru,PG,2022-04-05 20:21:11,-9.0763,143.2092,77.47,85,100,0.56
560,Byron Bay,AU,2022-04-05 20:21:11,-28.65,153.6167,65.95,84,48,3.42
